YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA PLANTED in ACRES","AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","PRODUCTION in TONS","YIELD in TONS / ACRE","PRODUCTION in $"
1956,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,985,000"," "," "," "," "," "," "
1956,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","180,000"," "," "," "," "," "," "
1956,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,244,000"," "," "," "," "," "," "
1956,NEBRASKA,31,"  ","   ",YEAR,CORN,IRRIGATED,"953,000"," "," "," "," "," "," "
1956,NEBRASKA,31,"  ","   ",YEAR,CORN,NON-IRRIGATED,"5,291,000"," "," "," "," "," "," "
1956,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1956,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","9,000"," "," "," "," "," "," "
1956,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","182,000"," "," "," "," "," "," "
1956,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","57,000"," "," "," "," "," "," "
1956,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","707,000"," "," "," "," "," "," "
1956,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,982,000"," "," "," "," "," "," "
1956,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,349,000"," "," "," "," "," "," "
1956,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,566,000"," "," "," "," "," "," "
1956,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","346,000"," "," "," "," "," "," "
1956,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","40,000"," "," "," "," "," "," "
1956,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,278,000"," "," "," "," "," "," "
1956,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,000"," "," "," "," "," "," "
1956,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","981,000"," "," "," "," "," "," "
1956,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,055,000"," "," "," "," "," "," "
1956,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,701,000"," "," "," "," "," "," "
1956,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,958,000"," "," "," "," "," "," "
1956,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","45,000"," "," "," "," "," "," "
1956,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","56,000"," "," "," "," "," "," "
1956,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","806,000"," "," "," "," "," "," "
1956,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","39,000"," "," "," "," "," "," "
1956,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","155,000"," "," "," "," "," "," "
1956,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,772,000"," "," "," "," "," "," "
1956,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","67,000"," "," "," "," "," "," "
1957,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","11,000"," "," "," "," "," "," "
1957,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","457,000"," "," "," "," "," "," "
1957,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","27,000"," "," "," "," "," "," "
1957,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,799,000"," "," "," "," "," "," "
1957,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,958,000"," "," "," "," "," "," "
1957,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,529,000"," "," "," "," "," "," "
1957,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,507,000"," "," "," "," "," "," "
1957,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","171,000"," "," "," "," "," "," "
1957,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,995,000"," "," "," "," "," "," "
1957,NEBRASKA,31,"  ","   ",YEAR,CORN,IRRIGATED,"1,310,000"," "," "," "," "," "," "
1957,NEBRASKA,31,"  ","   ",YEAR,CORN,NON-IRRIGATED,"3,685,000"," "," "," "," "," "," "
1957,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1957,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","10,000"," "," "," "," "," "," "
1957,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","157,000"," "," "," "," "," "," "
1957,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","50,000"," "," "," "," "," "," "
1957,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","696,000"," "," "," "," "," "," "
1957,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,874,000"," "," "," "," "," "," "
1957,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,349,000"," "," "," "," "," "," "
1957,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,245,000"," "," "," "," "," "," "
1957,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","242,000"," "," "," "," "," "," "
1957,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","36,000"," "," "," "," "," "," "
1957,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,214,000"," "," "," "," "," "," "
1957,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,000"," "," "," "," "," "," "
1957,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","893,000"," "," "," "," "," "," "
1957,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,055,000"," "," "," "," "," "," "
1957,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,480,000"," "," "," "," "," "," "
1957,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,743,000"," "," "," "," "," "," "
1957,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","48,000"," "," "," "," "," "," "
1957,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","53,000"," "," "," "," "," "," "
1957,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","772,000"," "," "," "," "," "," "
1957,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","44,000"," "," "," "," "," "," "
1957,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","130,000"," "," "," "," "," "," "
1957,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,717,000"," "," "," "," "," "," "
1957,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","66,000"," "," "," "," "," "," "
1958,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","11,000"," "," "," "," "," "," "
1958,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","439,000"," "," "," "," "," "," "
1958,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","26,000"," "," "," "," "," "," "
1958,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,817,000"," "," "," "," "," "," "
1958,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,820,000"," "," "," "," "," "," "
1958,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,376,000"," "," "," "," "," "," "
1958,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,434,000"," "," "," "," "," "," "
1958,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","161,000"," "," "," "," "," "," "
1958,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,644,000"," "," "," "," "," "," "
1958,NEBRASKA,31,"  ","   ",YEAR,CORN,IRRIGATED,"1,265,000"," "," "," "," "," "," "
1958,NEBRASKA,31,"  ","   ",YEAR,CORN,NON-IRRIGATED,"4,379,000"," "," "," "," "," "," "
1958,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1958,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","11,000"," "," "," "," "," "," "
1958,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","140,000"," "," "," "," "," "," "
1958,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","45,000"," "," "," "," "," "," "
1958,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","680,000"," "," "," "," "," "," "
1958,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,859,000"," "," "," "," "," "," "
1958,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,376,000"," "," "," "," "," "," "
1958,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,245,000"," "," "," "," "," "," "
1958,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","259,000"," "," "," "," "," "," "
1958,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","44,000"," "," "," "," "," "," "
1958,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,202,000"," "," "," "," "," "," "
1958,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,000"," "," "," "," "," "," "
1958,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","875,000"," "," "," "," "," "," "
1958,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,014,000"," "," "," "," "," "," "
1958,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,421,000"," "," "," "," "," "," "
1958,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,778,000"," "," "," "," "," "," "
1958,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","44,000"," "," "," "," "," "," "
1958,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","52,000"," "," "," "," "," "," "
1958,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","728,000"," "," "," "," "," "," "
1958,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","65,000"," "," "," "," "," "," "
1958,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","131,000"," "," "," "," "," "," "
1958,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,744,000"," "," "," "," "," "," "
1958,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","62,000"," "," "," "," "," "," "
1959,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","10,000"," "," "," "," "," "," "
1959,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","479,000"," "," "," "," "," "," "
1959,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","26,000"," "," "," "," "," "," "
1959,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,035,000"," "," "," "," "," "," "
1959,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","7,042,000"," "," "," "," "," "," "
1959,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,244,000"," "," "," "," "," "," "
1959,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,315,000"," "," "," "," "," "," "
1959,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","124,000"," "," "," "," "," "," "
1959,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,886,000"," "," "," "," "," "," "
1959,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1959,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","11,000"," "," "," "," "," "," "
1959,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","155,000"," "," "," "," "," "," "
1959,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","40,000"," "," "," "," "," "," "
1959,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","660,000"," "," "," "," "," "," "
1959,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,971,000"," "," "," "," "," "," "
1959,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,362,000"," "," "," "," "," "," "
1959,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,699,000"," "," "," "," "," "," "
1959,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","236,000"," "," "," "," "," "," "
1959,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","57,000"," "," "," "," "," "," "
1959,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,214,000"," "," "," "," "," "," "
1959,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,000"," "," "," "," "," "," "
1959,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","858,000"," "," "," "," "," "," "
1959,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,415,000"," "," "," "," "," "," "
1959,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,506,000"," "," "," "," "," "," "
1959,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,529,000"," "," "," "," "," "," "
1959,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","47,000"," "," "," "," "," "," "
1959,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","50,000"," "," "," "," "," "," "
1959,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","772,000"," "," "," "," "," "," "
1959,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","89,000"," "," "," "," "," "," "
1959,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","132,000"," "," "," "," "," "," "
1959,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,909,000"," "," "," "," "," "," "
1959,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","63,000"," "," "," "," "," "," "
1960,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","10,000"," "," "," "," "," "," "
1960,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","489,000"," "," "," "," "," "," "
1960,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","25,000"," "," "," "," "," "," "
1960,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,076,000"," "," "," "," "," "," "
1960,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,824,000"," "," "," "," "," "," "
1960,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,117,000"," "," "," "," "," "," "
1960,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,315,000"," "," "," "," "," "," "
1960,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","108,000"," "," "," "," "," "," "
1960,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,886,000"," "," "," "," "," "," "
1960,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,000"," "," "," "," "," "," "
1960,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","10,000"," "," "," "," "," "," "
1960,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","152,000"," "," "," "," "," "," "
1960,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","37,000"," "," "," "," "," "," "
1960,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","653,000"," "," "," "," "," "," "
1960,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,912,000"," "," "," "," "," "," "
1960,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,335,000"," "," "," "," "," "," "
1960,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,588,000"," "," "," "," "," "," "
1960,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","231,000"," "," "," "," "," "," "
1960,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","62,000"," "," "," "," "," "," "
1960,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,202,000"," "," "," "," "," "," "
1960,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,000"," "," "," "," "," "," "
1960,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","781,000"," "," "," "," "," "," "
1960,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,238,000"," "," "," "," "," "," "
1960,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,446,000"," "," "," "," "," "," "
1960,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,391,000"," "," "," "," "," "," "
1960,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","49,000"," "," "," "," "," "," "
1960,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","48,000"," "," "," "," "," "," "
1960,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","741,000"," "," "," "," "," "," "
1960,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","83,000"," "," "," "," "," "," "
1960,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","124,000"," "," "," "," "," "," "
1960,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,889,000"," "," "," "," "," "," "
1960,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","61,000"," "," "," "," "," "," "
1961,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","10,000"," "," "," "," "," "," "
1961,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","440,000"," "," "," "," "," "," "
1961,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","24,000"," "," "," "," "," "," "
1961,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,806,000"," "," "," "," "," "," "
1961,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,800,000"," "," "," "," "," "," "
1961,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","878,000"," "," "," "," "," "," "
1961,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,848,000"," "," "," "," "," "," "
1961,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","86,000"," "," "," "," "," "," "
1961,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,578,000"," "," "," "," "," "," "
1961,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","4,000"," "," "," "," "," "," "
1961,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","10,000"," "," "," "," "," "," "
1961,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","120,000"," "," "," "," "," "," "
1961,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","35,000"," "," "," "," "," "," "
1961,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","575,000"," "," "," "," "," "," "
1961,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,568,000"," "," "," "," "," "," "
1961,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,081,000"," "," "," "," "," "," "
1961,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,727,000"," "," "," "," "," "," "
1961,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","171,000"," "," "," "," "," "," "
1961,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","47,000"," "," "," "," "," "," "
1961,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,166,000"," "," "," "," "," "," "
1961,"RHODE ISLAND",44,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,000"," "," "," "," "," "," "
1961,"SOUTH CAROLINA",45,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","633,000"," "," "," "," "," "," "
1961,"SOUTH DAKOTA",46,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,475,000"," "," "," "," "," "," "
1961,TENNESSEE,47,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,099,000"," "," "," "," "," "," "
1961,TEXAS,48,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,155,000"," "," "," "," "," "," "
1961,UTAH,49,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","45,000"," "," "," "," "," "," "
1961,VERMONT,50,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","45,000"," "," "," "," "," "," "
1961,VIRGINIA,51,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","651,000"," "," "," "," "," "," "
1961,WASHINGTON,53,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","57,000"," "," "," "," "," "," "
1961,"WEST VIRGINIA",54,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","104,000"," "," "," "," "," "," "
1961,WISCONSIN,55,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,571,000"," "," "," "," "," "," "
1961,WYOMING,56,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","59,000"," "," "," "," "," "," "
1962,MAINE,23,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","10,000"," "," "," "," "," "," "
1962,MARYLAND,24,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","458,000"," "," "," "," "," "," "
1962,MASSACHUSETTS,25,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","25,000"," "," "," "," "," "," "
1962,MICHIGAN,26,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,788,000"," "," "," "," "," "," "
1962,MINNESOTA,27,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,568,000"," "," "," "," "," "," "
1962,MISSISSIPPI,28,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","799,000"," "," "," "," "," "," "
1962,MISSOURI,29,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","3,019,000"," "," "," "," "," "," "
1962,MONTANA,30,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","82,000"," "," "," "," "," "," "
1962,NEBRASKA,31,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","5,355,000"," "," "," "," "," "," "
1962,NEVADA,32,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","6,000"," "," "," "," "," "," "
1962,"NEW HAMPSHIRE",33,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","10,000"," "," "," "," "," "," "
1962,"NEW JERSEY",34,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","124,000"," "," "," "," "," "," "
1962,"NEW MEXICO",35,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","30,000"," "," "," "," "," "," "
1962,"NEW YORK",36,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","609,000"," "," "," "," "," "," "
1962,"NORTH CAROLINA",37,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,427,000"," "," "," "," "," "," "
1962,"NORTH DAKOTA",38,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,049,000"," "," "," "," "," "," "
1962,OHIO,39,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","2,972,000"," "," "," "," "," "," "
1962,OKLAHOMA,40,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","149,000"," "," "," "," "," "," "
1962,OREGON,41,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","50,000"," "," "," "," "," "," "
1962,PENNSYLVANIA,42,"  ","   ",YEAR,CORN,"ALL PRODUCTION PRACTICES","1,178,000"," "," "," "," "," "," "
